la;premiere;ligne;est;ignoree 
R9;5;C3;CUSTOMER;0;1;0;NONE;250.0;0.0 
R9;6;C400;CUSTOMER;0;1;0;NONE;60.0;0.0 
R9;7;C401;CUSTOMER;0;1;0;NONE;60.0;0.0 
R9;8;C220;CUSTOMER;0;1;0;NONE;120.0;0.0 
R9;9;C450;CUSTOMER;0;1;0;NONE;50.0;0.0 
R9;10;C189;CUSTOMER;0;1;0;NONE;130.0;0.0 
R9;11;C444;CUSTOMER;0;1;0;NONE;55.0;0.0 
R9;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R10;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R10;2;C432;CUSTOMER;0;1;0;NONE;60.0;0.0 
R10;3;C14;CUSTOMER;0;1;0;NONE;120.0;0.0 
R10;4;C128;CUSTOMER;0;1;0;NONE;190.0;0.0 
R10;5;C428;CUSTOMER;0;1;0;NONE;60.0;0.0 
R10;6;C546;CUSTOMER;0;1;0;NONE;5.0;0.0 
R10;7;C29;CUSTOMER;0;1;0;NONE;70.0;0.0 
R10;8;C437;CUSTOMER;0;1;0;NONE;60.0;0.0 
R10;9;C429;CUSTOMER;0;1;0;NONE;60.0;0.0 
R10;10;C465;CUSTOMER;0;1;0;NONE;35.0;0.0 
R10;11;C140;CUSTOMER;0;1;0;NONE;180.0;0.0 
R10;12;C307;CUSTOMER;0;1;0;NONE;110.0;0.0 
R10;13;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R11;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R11;2;C344;CUSTOMER;0;1;0;NONE;85.0;0.0 
R11;3;C79;CUSTOMER;0;1;0;NONE;280.0;0.0 
R11;4;C24;CUSTOMER;0;1;0;NONE;100.0;0.0 
R11;5;C151;CUSTOMER;0;1;0;NONE;160.0;0.0 
R11;6;C120;CUSTOMER;0;1;0;NONE;210.0;0.0 
R11;7;C505;CUSTOMER;0;1;0;NONE;10.0;0.0 
R11;8;C208;CUSTOMER;0;1;0;NONE;120.0;0.0 
R11;9;C508;CUSTOMER;0;1;0;NONE;10.0;0.0 
R11;10;C536;CUSTOMER;0;1;0;NONE;5.0;0.0 
R11;11;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R12;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R12;2;C91;CUSTOMER;0;1;0;NONE;240.0;0.0 
R12;3;C197;CUSTOMER;0;1;0;NONE;120.0;0.0 
R12;4;C376;CUSTOMER;0;1;0;NONE;65.0;0.0 
R12;5;C198;CUSTOMER;0;1;0;NONE;120.0;0.0 
R12;6;C211;CUSTOMER;0;1;0;NONE;120.0;0.0 
R12;7;C6;CUSTOMER;0;1;0;NONE;195.0;0.0 
R12;8;C214;CUSTOMER;0;1;0;NONE;120.0;0.0 
R12;9;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R13;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R13;2;C447;CUSTOMER;0;1;0;NONE;55.0;0.0 
R13;3;C435;CUSTOMER;0;1;0;NONE;60.0;0.0 
R13;4;C296;CUSTOMER;0;1;0;NONE;120.0;0.0 
R13;5;C434;CUSTOMER;0;1;0;NONE;60.0;0.0 
R13;6;C177;CUSTOMER;0;1;0;NONE;140.0;0.0 
R13;7;C369;CUSTOMER;0;1;0;NONE;70.0;0.0 
R13;8;C4;CUSTOMER;0;1;0;NONE;240.0;0.0 
R13;9;C433;CUSTOMER;0;1;0;NONE;60.0;0.0 
R13;10;C295;CUSTOMER;0;1;0;NONE;120.0;0.0 
R13;11;C382;CUSTOMER;0;1;0;NONE;65.0;0.0 
R13;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R14;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R14;2;C210;CUSTOMER;0;1;0;NONE;120.0;0.0 
R14;3;C209;CUSTOMER;0;1;0;NONE;120.0;0.0 
R14;4;C130;CUSTOMER;0;1;0;NONE;180.0;0.0 
R14;5;C143;CUSTOMER;0;1;0;NONE;175.0;0.0 
R14;6;C90;CUSTOMER;0;1;0;NONE;240.0;0.0 
R14;7;C213;CUSTOMER;0;1;0;NONE;120.0;0.0 
R14;8;C506;CUSTOMER;0;1;0;NONE;10.0;0.0 
R14;9;C537;CUSTOMER;0;1;0;NONE;5.0;0.0 
R14;10;C43;CUSTOMER;0;1;0;NONE;10.0;0.0 
R14;11;C495;CUSTOMER;0;1;0;NONE;15.0;0.0 
R14;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R15;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R15;2;C406;CUSTOMER;0;1;0;NONE;60.0;0.0 
R15;3;C76;CUSTOMER;0;1;0;NONE;300.0;0.0 
R15;4;C49;CUSTOMER;0;1;0;NONE;5.0;0.0 
R15;5;C25;CUSTOMER;0;1;0;NONE;100.0;0.0 
R15;6;C277;CUSTOMER;0;1;0;NONE;120.0;0.0 
R15;7;C333;CUSTOMER;0;1;0;NONE;95.0;0.0 
R15;8;C407;CUSTOMER;0;1;0;NONE;60.0;0.0 
R15;9;C539;CUSTOMER;0;1;0;NONE;5.0;0.0 
R15;10;C252;CUSTOMER;0;1;0;NONE;120.0;0.0 
R15;11;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R16;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R16;2;C71;CUSTOMER;0;1;0;NONE;340.0;0.0 
R16;3;C327;CUSTOMER;0;1;0;NONE;95.0;0.0 
R16;4;C82;CUSTOMER;0;1;0;NONE;275.0;0.0 
R16;5;C345;CUSTOMER;0;1;0;NONE;85.0;0.0 
R16;6;C212;CUSTOMER;0;1;0;NONE;120.0;0.0 
R16;7;C402;CUSTOMER;0;1;0;NONE;60.0;0.0 
R16;8;C520;CUSTOMER;0;1;0;NONE;10.0;0.0 
R16;9;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R17;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R17;2;C427;CUSTOMER;0;1;0;NONE;60.0;0.0 
R17;3;C341;CUSTOMER;0;1;0;NONE;90.0;0.0 
R17;4;C310;CUSTOMER;0;1;0;NONE;110.0;0.0 
R17;5;C545;CUSTOMER;0;1;0;NONE;5.0;0.0 
R17;6;C27;CUSTOMER;0;1;0;NONE;85.0;0.0 
R17;7;C205;CUSTOMER;0;1;0;NONE;120.0;0.0 
R17;8;C193;CUSTOMER;0;1;0;NONE;125.0;0.0 
R17;9;C365;CUSTOMER;0;1;0;NONE;75.0;0.0 
R17;10;C425;CUSTOMER;0;1;0;NONE;60.0;0.0 
R17;11;C301;CUSTOMER;0;1;0;NONE;115.0;0.0 
R17;12;C368;CUSTOMER;0;1;0;NONE;70.0;0.0 
R17;13;C358;CUSTOMER;0;1;0;NONE;80.0;0.0 
R17;14;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R18;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R18;2;C10;CUSTOMER;0;1;0;NONE;125.0;0.0 
R18;3;C452;CUSTOMER;0;1;0;NONE;50.0;0.0 
R18;4;C276;CUSTOMER;0;1;0;NONE;120.0;0.0 
R18;5;C543;CUSTOMER;0;1;0;NONE;5.0;0.0 
R18;6;C57;CUSTOMER;0;1;0;NONE;490.0;0.0 
R18;7;C357;CUSTOMER;0;1;0;NONE;80.0;0.0 
R18;8;C526;CUSTOMER;0;1;0;NONE;10.0;0.0 
R18;9;C326;CUSTOMER;0;1;0;NONE;100.0;0.0 
R18;10;C525;CUSTOMER;0;1;0;NONE;10.0;0.0 
R18;11;C542;CUSTOMER;0;1;0;NONE;5.0;0.0 
R18;12;C50;CUSTOMER;0;1;0;NONE;5.0;0.0 
R18;13;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R19;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R19;2;C366;CUSTOMER;0;1;0;NONE;75.0;0.0 
R19;3;C142;CUSTOMER;0;1;0;NONE;175.0;0.0 
R19;4;C297;CUSTOMER;0;1;0;NONE;120.0;0.0 
R19;5;C194;CUSTOMER;0;1;0;NONE;120.0;0.0 
R19;6;C60;CUSTOMER;0;1;0;NONE;420.0;0.0 
R19;7;C423;CUSTOMER;0;1;0;NONE;60.0;0.0 
R19;8;C530;CUSTOMER;0;1;0;NONE;5.0;0.0 
R19;9;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R20;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R20;2;C219;CUSTOMER;0;1;0;NONE;120.0;0.0 
R20;3;C93;CUSTOMER;0;1;0;NONE;240.0;0.0 
R20;4;C166;CUSTOMER;0;1;0;NONE;150.0;0.0 
R20;5;C183;CUSTOMER;0;1;0;NONE;135.0;0.0 
R20;6;C218;CUSTOMER;0;1;0;NONE;120.0;0.0 
R20;7;C217;CUSTOMER;0;1;0;NONE;120.0;0.0 
R20;8;C23;CUSTOMER;0;1;0;NONE;105.0;0.0 
R20;9;C507;CUSTOMER;0;1;0;NONE;10.0;0.0 
R20;10;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R21;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R21;2;C449;CUSTOMER;0;1;0;NONE;50.0;0.0 
R21;3;C320;CUSTOMER;0;1;0;NONE;100.0;0.0 
R21;4;C303;CUSTOMER;0;1;0;NONE;110.0;0.0 
R21;5;C403;CUSTOMER;0;1;0;NONE;60.0;0.0 
R21;6;C404;CUSTOMER;0;1;0;NONE;60.0;0.0 
R21;7;C28;CUSTOMER;0;1;0;NONE;70.0;0.0 
R21;8;C124;CUSTOMER;0;1;0;NONE;200.0;0.0 
R21;9;C178;CUSTOMER;0;1;0;NONE;140.0;0.0 
R21;10;C47;CUSTOMER;0;1;0;NONE;5.0;0.0 
R21;11;C131;CUSTOMER;0;1;0;NONE;180.0;0.0 
R21;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R22;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R22;2;C92;CUSTOMER;0;1;0;NONE;240.0;0.0 
R22;3;C199;CUSTOMER;0;1;0;NONE;120.0;0.0 
R22;4;C216;CUSTOMER;0;1;0;NONE;120.0;0.0 
R22;5;C171;CUSTOMER;0;1;0;NONE;145.0;0.0 
R22;6;C8;CUSTOMER;0;1;0;NONE;150.0;0.0 
R22;7;C215;CUSTOMER;0;1;0;NONE;120.0;0.0 
R22;8;C385;CUSTOMER;0;1;0;NONE;60.0;0.0 
R22;9;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R23;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R23;2;C349;CUSTOMER;0;1;0;NONE;85.0;0.0 
R23;3;C279;CUSTOMER;0;1;0;NONE;120.0;0.0 
R23;4;C325;CUSTOMER;0;1;0;NONE;100.0;0.0 
R23;5;C475;CUSTOMER;0;1;0;NONE;25.0;0.0 
R23;6;C269;CUSTOMER;0;1;0;NONE;120.0;0.0 
R23;7;C532;CUSTOMER;0;1;0;NONE;5.0;0.0 
R23;8;C418;CUSTOMER;0;1;0;NONE;60.0;0.0 
R23;9;C323;CUSTOMER;0;1;0;NONE;100.0;0.0 
R23;10;C464;CUSTOMER;0;1;0;NONE;35.0;0.0 
R23;11;C388;CUSTOMER;0;1;0;NONE;60.0;0.0 
R23;12;C492;CUSTOMER;0;1;0;NONE;20.0;0.0 
R23;13;C548;CUSTOMER;0;1;0;NONE;5.0;0.0 
R23;14;C460;CUSTOMER;0;1;0;NONE;40.0;0.0 
R23;15;C136;CUSTOMER;0;1;0;NONE;180.0;0.0 
R23;16;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R24;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R24;2;C85;CUSTOMER;0;1;0;NONE;255.0;0.0 
R24;3;C89;CUSTOMER;0;1;0;NONE;240.0;0.0 
R24;4;C121;CUSTOMER;0;1;0;NONE;200.0;0.0 
R24;5;C78;CUSTOMER;0;1;0;NONE;280.0;0.0 
R24;6;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R25;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R25;2;C426;CUSTOMER;0;1;0;NONE;60.0;0.0 
R25;3;C359;CUSTOMER;0;1;0;NONE;80.0;0.0 
R25;4;C21;CUSTOMER;0;1;0;NONE;120.0;0.0 
R25;5;C308;CUSTOMER;0;1;0;NONE;110.0;0.0 
R25;6;C533;CUSTOMER;0;1;0;NONE;5.0;0.0 
R25;7;C421;CUSTOMER;0;1;0;NONE;60.0;0.0 
R25;8;C324;CUSTOMER;0;1;0;NONE;100.0;0.0 
R25;9;C422;CUSTOMER;0;1;0;NONE;60.0;0.0 
R25;10;C424;CUSTOMER;0;1;0;NONE;60.0;0.0 
R25;11;C39;CUSTOMER;0;1;0;NONE;60.0;0.0 
R25;12;C263;CUSTOMER;0;1;0;NONE;120.0;0.0 
R25;13;C351;CUSTOMER;0;1;0;NONE;80.0;0.0 
R25;14;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R26;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R26;2;C528;CUSTOMER;0;1;0;NONE;10.0;0.0 
